"ComputerName";"Connection";"DaysFromUptime";"DateFromLastBootTime";"HourFromLastBootTime";"Name";"Enabled";"State";"Action";"Action_Arguments";"Trigger";"TriggerTypeOfSchedule";"Repetition";"TriggerDayOfWeek";"TriggerDayOfMonth";"LastRunTime";"NextRunTime";"LastTaskResult";"NumberOfMissedRuns";"UserId";"Author";"Path";"Description"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-14832";"True";"Ready";"";"";"IdleTrigger";"";"";;;"20/11/2017 15:12:17";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-14832";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-14832";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-20051";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-20051";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-20051";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-2487";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-2487";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-2487";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-29447";"True";"Ready";"";"";"IdleTrigger";"";"";;;"21/03/2017 19:30:28";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-29447";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-29447";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-30333";"True";"Ready";"";"";"IdleTrigger";"";"";;;"18/10/2017 15:19:53";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-30333";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-30333";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"09/08/2018 13:21:17";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35666";"True";"Ready";"";"";"IdleTrigger";"";"";;;"09/08/2018 13:21:17";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-35666";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35666";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9811";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"07/12/2017 20:09:21";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-9811";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9811";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IIS";"Ok";"31";"09/08/2018";"22:00:11";"Optimize Start Menu Cache Files-S-1-5-21-3595034734-931115720-189027536-500";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"16/03/2016 18:46:44";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-3595034734-931115720-189027536-500";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-3595034734-931115720-189027536-500";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-SQL";"Ok";"1";"09/09/2018";"03:01:41";"Adobe Acrobat Update Task";"True";"Ready";"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe";;"CalendarTrigger LogonTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"09/09/2018 11:59:59";"10/09/2018 12:00:00";"267045";"1";;"Adobe Systems Incorporated";"\Adobe Acrobat Update Task";"This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes"
"SRV-NOR-SQL";"Ok";"1";"09/09/2018";"03:01:41";"At1";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"21/02/2016 03:02:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At1";
"SRV-NOR-SQL";"Ok";"1";"09/09/2018";"03:01:41";"At2";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"26/06/2016 03:02:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At2";
"SRV-NOR-SQL";"Ok";"1";"09/09/2018";"03:01:41";"At3";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"21/05/2017 03:08:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At3";
"SRV-NOR-SQL";"Ok";"1";"09/09/2018";"03:01:41";"At4";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"03/09/2017 03:12:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At4";
"SRV-NOR-SQL";"Ok";"1";"09/09/2018";"03:01:41";"At5";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"08/10/2017 03:10:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At5";
"SRV-NOR-SQL";"Ok";"1";"09/09/2018";"03:01:41";"Reboot";"True";"Ready";"C:\Batchs\reboot.cmd";;"CalendarTrigger";"ScheduleByWeek";"Toutes les 1 semaines";"Sunday";;"09/09/2018 03:00:00";"16/09/2018 03:00:00";"0";"0";"SRV-NOR-SQL\Administrateur";"BERNARD\gadennj";"\Reboot";
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"HTTP - Suppression logs";"True";"Ready";"cscript";"C:\Scripts\Logs_HTTP_Retention.vbs";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"10/09/2018 06:05:01";"11/09/2018 06:05:00";"0";"0";"BERNARD\admintp";"BERNARD\saunies";"\HTTP - Suppression logs";"Suppression des logs HTTP antérieurs à 30 jours"
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"IIS - Suppression logs";"True";"Ready";"powershell.exe";"-noprofile -file ""C:\Scripts\Logs_IIS_ArchivageZIP.ps1""";"CalendarTrigger";"ScheduleByMonth";"";;"le 1 de April August December February January July June March May November October September";"31/08/2018 12:56:58";"01/10/2018 00:01:00";"0";"0";"BERNARD\admintp";"BERNARD\saunies";"\IIS - Suppression logs";"Suppression des logs IIS antérieurs à 30 jours"
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-20051";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"16/08/2018 14:18:30";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-20051";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-20051";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-31515";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"04/09/2018 23:30:06";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-31515";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-31515";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"True";"Ready";"";"";"IdleTrigger";"";"";;;"11/07/2018 10:58:27";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35666";"True";"Ready";"";"";"IdleTrigger";"";"";;;"16/08/2018 14:18:30";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-35666";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35666";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9811";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"10/07/2018 13:04:27";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-9811";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9811";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"Redémarrage - Quotidien";"True";"Ready";"C:\Windows\System32\shutdown.exe";"-r -f";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"10/09/2018 03:00:01";"11/09/2018 03:00:00";"0";"0";"BERNARD\admintp";"BERNARD\saunies";"\Redémarrage - Quotidien";"Redémarrage - Quotidien - 03h00"
"SRV-NOR-SP";"Ok";"0";"10/09/2018";"03:00:56";"SPBestWarmUp";"True";"Ready";"PowerShell.exe";"-ExecutionPolicy Bypass ""C:\WARMUP\warmup.ps1 -allsites""";"CalendarTrigger";"Repetition ScheduleByDay";"Tous les 1 Jours";;;"10/09/2018 10:00:00";"10/09/2018 11:00:00";"0";"0";"BERNARD\sqlss";"hexagram";"\SPBestWarmUp";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At1";"True";"Running";"C:\DFM\Update Server DFM.lnk";;"CalendarTrigger";"ScheduleByWeek";"";"Sunday Monday Tuesday Wednesday Thursday Friday Saturday";;"09/09/2018 22:42:00";"10/09/2018 22:42:00";"-2147216609";"0";"@AtServiceAccount";;"\At1";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At10";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"02/06/2015 12:18:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At10";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At11";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"04/03/2016 15:22:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At11";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At12";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"29/06/2016 23:19:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At12";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At13";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"13/06/2017 23:30:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At13";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At14";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"20/11/2017 12:14:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At14";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At15";"True";"Running";"c:\master\bin\Lance_Robot_TLD.bat";;"CalendarTrigger";"ScheduleByWeek";"";"Sunday Monday Tuesday Wednesday Thursday Friday Saturday";;"09/09/2018 12:40:11";"10/09/2018 12:15:00";"-2147216609";"0";"@AtServiceAccount";;"\At15";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At2";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"11/06/2014 08:20:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At2";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At3";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"30/06/2014 13:08:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At3";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At4";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"19/08/2014 02:29:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At4";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At6";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"17/09/2014 12:17:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At6";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At7";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"27/10/2014 12:45:00";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At7";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At8";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"10/12/2014 14:04:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At8";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"At9";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"02/03/2015 12:08:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At9";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"AutoDefrag";"True";"Ready";"defrag";"c:";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"09/09/2018 16:00:00";"10/09/2018 16:00:00";"0";"0";"S-1-5-18";"SYSTEM";"\AutoDefrag";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"Check for Objectif Lune product update";"True";"Ready";"C:\Program Files\Common Files\Objectif Lune\Update Client\UpdateClient.exe";"/auto";"CalendarTrigger";"ScheduleByWeek";"Toutes les 1 semaines";"Tuesday";;"04/09/2018 15:13:00";"11/09/2018 15:13:00";"-2147023651";"0";"BERNARD\dialogys";"dialogys";"\Check for Objectif Lune product update";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"Dialo_information";"True";"Ready";"""C:\Program Files\Dialogys\dialo_information.vbs""";;"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"10/09/2018 09:00:53";"11/09/2018 09:00:53";"-2147023651";"0";"BERNARD\dialogys";"BERNARD\dialogys";"\Dialo_information";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"Lance Robot TLD";"True";"Ready";"C:\MASTER\Bin\Lance_Robot_TLD.bat";;"CalendarTrigger";"ScheduleByWeek";"Toutes les 1 semaines";"Sunday Monday Tuesday Wednesday Thursday Friday Saturday";;"09/09/2018 12:40:11";"10/09/2018 12:15:33";"-2147023651";"0";"BERNARD\dialogys";"BERNARD\dialogys";"\Lance Robot TLD";"Lance Tobot TLD"
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"MAJ CLIP";"True";"Ready";"C:\MASTER\Bin\Lance_Robot_TLD.bat";;"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"09/09/2018 12:40:11";"10/09/2018 12:28:31";"-2147023651";"0";"BERNARD\dialogys";"BERNARD\dialogys";"\MAJ CLIP";
"RPARVIDIALO";"Ok";"10";"31/08/2018";"08:56:58";"MAJ DFM";"True";"Ready";"C:\DFM\Lance.exe";"-appli=""DFM"" -DFM1=""majauto""";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"09/09/2018 22:42:33";"10/09/2018 22:42:33";"-2147023651";"0";"BERNARD\dialogys";"BERNARD\dialogys";"\MAJ DFM";
"SRV-NOR-IISTEST";"Ok";"32";"08/08/2018";"11:05:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-20051";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-20051";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-20051";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IISTEST";"Ok";"32";"08/08/2018";"11:05:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-29447";"True";"Ready";"";"";"IdleTrigger";"";"";;;"08/04/2016 09:55:18";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-29447";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-29447";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IISTEST";"Ok";"32";"08/08/2018";"11:05:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-30333";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-30333";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-30333";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IISTEST";"Ok";"32";"08/08/2018";"11:05:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IISTEST";"Ok";"32";"08/08/2018";"11:05:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35666";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"08/08/2018 11:14:11";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-35666";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35666";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IISTEST";"Ok";"32";"08/08/2018";"11:05:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9811";"True";"Ready";"";"";"IdleTrigger";"";"";;;"08/04/2016 09:55:18";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-9811";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9811";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-IISTEST";"Ok";"32";"08/08/2018";"11:05:20";"Optimize Start Menu Cache Files-S-1-5-21-3595034734-931115720-189027536-500";"True";"Ready";"";"";"IdleTrigger";"";"";;;"08/04/2016 09:06:06";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-3595034734-931115720-189027536-500";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-3595034734-931115720-189027536-500";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CDPR-PRINT";"Ok";"20";"21/08/2018";"09:18:00";"At1";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"23/03/2016 11:13:00";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At1";
"SRV-CDPR-PRINT";"Ok";"20";"21/08/2018";"09:18:00";"At2";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"26/09/2016 10:42:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At2";
"SRV-CDPR-PRINT";"Ok";"20";"21/08/2018";"09:18:00";"At3";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"22/09/2017 13:50:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At3";
"SRV-CDPR-PRINT";"Ok";"20";"21/08/2018";"09:18:00";"At4";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"09/10/2017 21:07:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At4";
"SRV-CDPR-PRINT";"Ok";"20";"21/08/2018";"09:18:00";"Redémarrage du serveur";"True";"Ready";"C:\Windows\System32\shutdown.exe";"-r -f";"TimeTrigger";"";"";;;"15/12/2017 13:00:00";"30/12/1899 00:00:00";"0";"0";"BERNARD\mayn";"BERNARD\mayn";"\Redémarrage du serveur";
"SRV-CTX-PVS4";"Ok";"41";"31/07/2018";"09:37:42";"Optimize Start Menu Cache Files-S-1-5-21-2124055936-1614806981-4154287272-500";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"03/06/2015 11:53:57";"30/12/1899 00:00:00";"0";"0";"WIN-1745VKJ5OGQ\Administrateur";;"\Optimize Start Menu Cache Files-S-1-5-21-2124055936-1614806981-4154287272-500";
"SRV-CTX-PVS4";"Ok";"41";"31/07/2018";"09:37:42";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-1680";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-1680";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-1680";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-PVS4";"Ok";"41";"31/07/2018";"09:37:42";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"True";"Ready";"";"";"IdleTrigger";"";"";;;"08/03/2018 16:20:29";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-OMNI";"Impossible";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SRV-NOR-WSUS";"Ok";"60";"12/07/2018";"08:21:20";"Optimize Start Menu Cache Files-S-1-5-21-1893220378-196576400-3847109238-500";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"20/07/2016 18:00:20";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-1893220378-196576400-3847109238-500";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-1893220378-196576400-3847109238-500";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-WSUS";"Ok";"60";"12/07/2018";"08:21:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-2487";"True";"Ready";"";"";"IdleTrigger";"";"";;;"14/09/2017 09:43:48";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-2487";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-2487";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-WSUS";"Ok";"60";"12/07/2018";"08:21:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"18/06/2018 17:02:48";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-NOR-WSUS";"Ok";"60";"12/07/2018";"08:21:20";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35599";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-35599";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35599";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
